"order_id";"order_date";"customer_id";"order_status";"payment_method"
45464;"2024-04-11";9148;"Processing";"Debit Card"
45465;"2025-06-12";9066;"Shipped";"Cash"
45466;"2024-08-07";7128;"Shipped";"Cash"
45467;"2024-03-28";1821;"Shipped";"PayPal"
45468;"2024-03-28";7907;"Shipped";"Debit Card"
45469;"2025-03-03";4745;"Processing";"Credit Card"
45470;"2023-10-25";4392;"Shipped";"PayPal"
45471;"2025-02-20";1380;"Shipped";"Credit Card"
45472;"2024-05-28";8471;"Cancelled";"Debit Card"
45473;"2024-07-25";8039;"Shipped";"Cash"
45474;"2025-04-11";4348;"Shipped";"Credit Card"
45475;"2025-01-18";9224;"Shipped";"PayPal"
45476;"2025-03-11";1344;"Processing";"Cash"
45477;"2023-10-08";5271;"Shipped";"Credit Card"
45478;"2023-08-19";605;"Shipped";"Credit Card"
45479;"2024-11-04";6520;"Processing";"Cash"
45480;"2023-07-14";7533;"Shipped";"Cash"
45481;"2025-01-09";6584;"Shipped";"Credit Card"
45482;"2024-04-26";592;"Shipped";"Debit Card"
45483;"2024-05-08";8039;"Shipped";"Debit Card"
45484;"2024-03-03";6164;"Shipped";"Cash"
45485;"2024-07-07";3955;"Returned";"Debit Card"
45486;"2024-03-26";8204;"Shipped";"Debit Card"
45487;"2025-03-21";6780;"Processing";"PayPal"
45488;"2025-04-05";122;"Cancelled";"Cash"
45489;"2024-09-09";2277;"Shipped";"Cash"
45490;"2025-04-17";8096;"Shipped";"Debit Card"
45491;"2024-10-06";7077;"Shipped";"PayPal"
45492;"2024-09-01";878;"Shipped";"Credit Card"
45493;"2025-06-06";786;"Shipped";"PayPal"
45494;"2025-05-25";2077;"Processing";"Debit Card"
45495;"2024-07-07";5672;"Shipped";"PayPal"
45496;"2025-02-03";101;"Shipped";"Cash"
45497;"2024-12-12";8568;"Shipped";"Credit Card"
45498;"2024-09-25";8838;"Shipped";"Credit Card"
45499;"2023-11-21";3383;"Shipped";"Cash"
45500;"2023-07-07";5961;"Shipped";"Credit Card"
45501;"2024-07-12";6344;"Shipped";"Debit Card"
45502;"2025-05-06";4817;"Shipped";"Debit Card"
45503;"2024-05-30";2024;"Shipped";"Debit Card"
45504;"2024-12-18";7293;"Shipped";"Credit Card"
45505;"2024-04-25";1046;"Shipped";"PayPal"
45506;"2024-06-28";2098;"Processing";"PayPal"
45507;"2024-04-02";3823;"Processing";"PayPal"
45508;"2023-08-15";4822;"Shipped";"Cash"
45509;"2024-04-21";3867;"Shipped";"Debit Card"
45510;"2024-10-03";6210;"Cancelled";"Debit Card"
45511;"2025-03-16";8077;"Shipped";"Cash"
45512;"2024-01-03";2350;"Shipped";"Credit Card"
45513;"2023-12-30";384;"Shipped";"PayPal"
45514;"2025-02-18";2586;"Shipped";"Credit Card"
45515;"2024-07-21";703;"Shipped";"PayPal"
45516;"2024-09-18";2097;"Cancelled";"Credit Card"
45517;"2024-07-27";319;"Shipped";"Credit Card"
45518;"2023-07-30";8213;"Shipped";"Cash"
45519;"2024-06-04";592;"Shipped";"PayPal"
45520;"2025-03-09";4105;"Shipped";"Credit Card"
45521;"2024-03-15";1461;"Shipped";"Credit Card"
45522;"2023-10-19";1912;"Shipped";"Debit Card"
45523;"2024-02-25";3127;"Shipped";"PayPal"
45524;"2024-05-31";6913;"Shipped";"Cash"
45525;"2024-11-12";6848;"Shipped";"Debit Card"
45526;"2025-03-21";7045;"Shipped";"Credit Card"
45527;"2024-10-31";5349;"Shipped";"Credit Card"
45528;"2024-04-08";1271;"Shipped";"Debit Card"
45529;"2025-03-15";7167;"Shipped";"Credit Card"
45530;"2024-01-18";282;"Shipped";"PayPal"
45531;"2025-04-20";5213;"Shipped";"Cash"
45532;"2024-02-28";1830;"Processing";"Credit Card"
45533;"2024-12-08";8745;"Shipped";"Credit Card"
45534;"2024-03-17";3740;"Cancelled";"Cash"
45535;"2024-06-02";6277;"Returned";"Credit Card"
45536;"2024-03-16";2965;"Shipped";"Credit Card"
45537;"2025-05-18";5617;"Shipped";"Cash"
45538;"2023-07-11";7764;"Cancelled";"Credit Card"
45539;"2024-04-11";2808;"Returned";"Debit Card"
45540;"2025-03-31";2920;"Shipped";"Debit Card"
45541;"2024-02-05";1571;"Shipped";"Cash"
45542;"2025-04-27";5757;"Shipped";"Cash"
45543;"2024-02-05";6708;"Processing";"PayPal"
45544;"2025-01-07";7950;"Shipped";"Debit Card"
45545;"2025-05-22";6877;"Shipped";"Debit Card"
45546;"2023-12-25";8253;"Shipped";"Debit Card"
45547;"2024-06-29";3576;"Shipped";"Credit Card"
45548;"2024-03-29";2829;"Processing";"Cash"
45549;"2025-03-11";2575;"Shipped";"PayPal"
45550;"2023-08-23";3383;"Shipped";"Cash"
45551;"2023-08-04";3765;"Shipped";"Cash"
45552;"2024-08-17";3425;"Shipped";"Cash"
45553;"2025-01-01";1099;"Shipped";"Debit Card"
45554;"2024-12-07";198;"Shipped";"Debit Card"
45555;"2024-01-27";2689;"Processing";"Cash"
45556;"2025-02-14";7099;"Processing";"Cash"
45557;"2023-11-16";6130;"Shipped";"Cash"
45558;"2025-02-20";9761;"Cancelled";"Debit Card"
45559;"2023-12-25";9063;"Shipped";"PayPal"
45560;"2024-05-25";510;"Processing";"Cash"
45561;"2025-03-17";2464;"Shipped";"Debit Card"
45562;"2024-02-11";7098;"Shipped";"Credit Card"
45563;"2025-04-20";1889;"Cancelled";"Credit Card"
45564;"2024-03-29";2251;"Shipped";"Credit Card"
45565;"2025-04-11";4672;"Shipped";"PayPal"
45566;"2024-01-10";5011;"Processing";"Credit Card"
45567;"2023-08-04";985;"Shipped";"PayPal"
45568;"2025-04-27";796;"Shipped";"Credit Card"
45569;"2024-07-26";6090;"Shipped";"Credit Card"
45570;"2024-07-23";848;"Processing";"Cash"
45571;"2024-09-20";1392;"Returned";"Cash"
45572;"2023-07-29";7594;"Cancelled";"Credit Card"
45573;"2024-07-09";5718;"Shipped";"Credit Card"
45574;"2024-03-07";2994;"Shipped";"Cash"
45575;"2023-11-01";7628;"Cancelled";"Debit Card"
45576;"2024-12-01";4458;"Shipped";"Credit Card"
45577;"2023-06-26";4572;"Cancelled";"Cash"
45578;"2024-10-15";9630;"Shipped";"Cash"
45579;"2023-07-19";8594;"Shipped";"PayPal"
45580;"2024-09-30";878;"Processing";"PayPal"
45581;"2023-08-23";3155;"Processing";"Debit Card"
45582;"2024-10-28";5710;"Shipped";"PayPal"
45583;"2024-02-17";9099;"Cancelled";"Debit Card"
45584;"2024-09-23";4442;"Returned";"Debit Card"
45585;"2024-05-25";1096;"Processing";"Debit Card"
45586;"2024-02-02";1807;"Shipped";"Credit Card"
45587;"2025-04-10";5997;"Processing";"Debit Card"
45588;"2024-11-05";1677;"Processing";"Cash"
45589;"2023-08-18";8400;"Shipped";"Cash"
45590;"2025-01-05";9558;"Shipped";"Cash"
45591;"2024-02-10";5502;"Shipped";"Credit Card"
45592;"2025-01-27";9602;"Shipped";"Cash"
45593;"2024-12-10";7277;"Cancelled";"PayPal"
45594;"2023-08-18";7182;"Processing";"PayPal"
45595;"2024-10-23";8438;"Shipped";"PayPal"
45596;"2024-06-14";8069;"Cancelled";"Debit Card"
45597;"2024-01-29";2603;"Shipped";"Debit Card"
45598;"2024-08-01";5168;"Shipped";"Cash"
45599;"2024-04-10";3482;"Shipped";"Credit Card"
45600;"2024-06-10";1478;"Shipped";"PayPal"
45601;"2023-09-10";6286;"Cancelled";"Credit Card"
45602;"2023-11-10";2498;"Shipped";"PayPal"
45603;"2023-07-12";5851;"Shipped";"PayPal"
45604;"2024-06-28";1481;"Shipped";"Credit Card"
45605;"2024-10-14";1788;"Shipped";"PayPal"
45606;"2024-03-07";1813;"Cancelled";"PayPal"
45607;"2024-11-04";2924;"Shipped";"Debit Card"
45608;"2024-12-20";2562;"Processing";"Debit Card"
45609;"2024-06-12";2947;"Processing";"Cash"
45610;"2024-01-02";916;"Processing";"Credit Card"
45611;"2024-02-12";9085;"Shipped";"Credit Card"
45612;"2023-09-05";6372;"Shipped";"Debit Card"
45613;"2023-12-14";7314;"Shipped";"Credit Card"
45614;"2024-10-16";2816;"Processing";"Cash"
45615;"2024-08-30";5286;"Shipped";"Debit Card"
45616;"2024-07-10";4594;"Shipped";"Cash"
45617;"2023-10-13";977;"Processing";"Credit Card"
45618;"2025-01-09";750;"Shipped";"Credit Card"
45619;"2023-08-01";3556;"Cancelled";"PayPal"
45620;"2024-02-15";7581;"Shipped";"Cash"
45621;"2024-03-08";4800;"Cancelled";"PayPal"
45622;"2024-06-08";7456;"Cancelled";"Debit Card"
45623;"2024-12-30";3016;"Shipped";"Cash"
45624;"2025-03-21";8461;"Processing";"Credit Card"
45625;"2024-02-03";3029;"Shipped";"Credit Card"
45626;"2024-03-23";6449;"Returned";"Credit Card"
45627;"2024-07-12";9204;"Shipped";"Credit Card"
45628;"2023-09-20";5240;"Shipped";"PayPal"
45629;"2024-06-05";1249;"Returned";"Debit Card"
45630;"2025-06-16";8955;"Shipped";"Credit Card"
45631;"2024-06-16";8915;"Shipped";"Cash"
45632;"2024-09-21";1406;"Shipped";"Debit Card"
45633;"2024-03-20";6155;"Shipped";"Debit Card"
45634;"2025-03-06";439;"Processing";"PayPal"
45635;"2024-04-07";315;"Shipped";"PayPal"
45636;"2024-04-07";2113;"Shipped";"Debit Card"
45637;"2023-06-29";4997;"Processing";"Debit Card"
45638;"2024-10-11";592;"Shipped";"Credit Card"
45639;"2023-12-20";5534;"Shipped";"PayPal"
45640;"2023-11-24";3671;"Shipped";"Cash"
45641;"2023-11-15";8049;"Cancelled";"Credit Card"
45642;"2025-05-30";1910;"Shipped";"Credit Card"
45643;"2024-11-14";8028;"Shipped";"Credit Card"
45644;"2023-12-19";4464;"Shipped";"Cash"
45645;"2023-06-28";6775;"Processing";"Credit Card"
45646;"2024-02-22";2424;"Shipped";"PayPal"
45647;"2025-02-08";3271;"Shipped";"Credit Card"
45648;"2025-04-05";9446;"Shipped";"Debit Card"
45649;"2024-08-17";1454;"Shipped";"Credit Card"
45650;"2024-01-19";196;"Shipped";"Debit Card"
45651;"2023-07-06";5587;"Shipped";"Debit Card"
45652;"2023-10-27";8982;"Cancelled";"Debit Card"
45653;"2025-01-30";3554;"Shipped";"Credit Card"
45654;"2024-10-07";9005;"Shipped";"Cash"
45655;"2023-07-30";4931;"Shipped";"Cash"
45656;"2025-03-02";2581;"Shipped";"Cash"
45657;"2023-11-29";9724;"Processing";"PayPal"
45658;"2023-11-29";8166;"Returned";"Debit Card"
45659;"2024-10-15";405;"Shipped";"Debit Card"
45660;"2024-03-25";8145;"Returned";"Credit Card"
45661;"2024-10-13";2845;"Shipped";"Cash"
45662;"2024-09-26";2337;"Shipped";"Cash"
45663;"2024-10-11";7847;"Shipped";"Debit Card"
45664;"2023-10-21";90;"Processing";"Credit Card"
45665;"2024-05-20";9598;"Shipped";"Cash"
45666;"2023-11-25";5063;"Cancelled";"PayPal"
45667;"2024-12-23";6729;"Returned";"Debit Card"
45668;"2024-01-29";9810;"Shipped";"Credit Card"
45669;"2023-11-16";3595;"Shipped";"Debit Card"
45670;"2025-02-13";9718;"Shipped";"Debit Card"
45671;"2023-09-23";9888;"Shipped";"Credit Card"
45672;"2023-12-14";4042;"Shipped";"Credit Card"
45673;"2025-02-13";8945;"Shipped";"PayPal"
45674;"2025-05-29";716;"Shipped";"Credit Card"
45675;"2024-05-09";2442;"Shipped";"Cash"
45676;"2024-10-07";8140;"Shipped";"Credit Card"
45677;"2024-12-04";3430;"Returned";"PayPal"
45678;"2024-04-08";5269;"Shipped";"Debit Card"
45679;"2024-02-07";8667;"Cancelled";"Cash"
45680;"2023-12-11";2822;"Shipped";"Cash"
45681;"2024-02-07";8061;"Shipped";"Credit Card"
45682;"2024-05-28";9844;"Shipped";"PayPal"
45683;"2024-05-02";6152;"Processing";"Debit Card"
45684;"2024-03-04";7397;"Processing";"Cash"
45685;"2025-02-17";2902;"Shipped";"Credit Card"
45686;"2023-07-16";3101;"Processing";"Debit Card"
45687;"2024-01-20";3593;"Shipped";"PayPal"
45688;"2025-06-13";8375;"Shipped";"Debit Card"
45689;"2023-11-19";6666;"Shipped";"Debit Card"
45690;"2024-11-24";6833;"Shipped";"Cash"
45691;"2024-03-24";9815;"Shipped";"Cash"
45692;"2024-08-20";84;"Cancelled";"Credit Card"
45693;"2024-02-17";86;"Cancelled";"Cash"
45694;"2024-01-27";7465;"Shipped";"Debit Card"
45695;"2024-06-26";9935;"Shipped";"Cash"
45696;"2024-04-02";1311;"Shipped";"Debit Card"
45697;"2024-05-21";9133;"Shipped";"Cash"
45698;"2025-05-24";1037;"Cancelled";"Cash"
45699;"2025-05-08";1401;"Cancelled";"PayPal"
45700;"2023-11-19";3481;"Cancelled";"PayPal"
45701;"2023-07-26";4821;"Cancelled";"PayPal"
45702;"2024-10-22";5750;"Cancelled";"PayPal"
45703;"2024-08-13";4714;"Shipped";"Cash"
45704;"2024-02-03";6159;"Shipped";"Debit Card"
45705;"2024-03-07";725;"Returned";"PayPal"
45706;"2024-07-03";188;"Shipped";"Credit Card"
45707;"2024-05-15";6378;"Shipped";"PayPal"
45708;"2024-11-23";4831;"Processing";"PayPal"
45709;"2023-08-29";6602;"Shipped";"Cash"
45710;"2025-05-28";2773;"Shipped";"Debit Card"
45711;"2023-09-25";4613;"Shipped";"PayPal"
45712;"2025-06-14";2581;"Shipped";"Credit Card"
45713;"2024-01-20";3701;"Shipped";"Credit Card"
45714;"2024-06-04";2940;"Shipped";"Cash"
45715;"2024-05-04";1139;"Shipped";"PayPal"
45716;"2023-12-31";7212;"Shipped";"Cash"
45717;"2024-05-21";8396;"Shipped";"Credit Card"
45718;"2024-10-23";7641;"Shipped";"Debit Card"
45719;"2023-10-11";3381;"Processing";"Debit Card"
45720;"2025-02-25";1346;"Shipped";"PayPal"
45721;"2023-09-06";8553;"Shipped";"Credit Card"
45722;"2023-06-30";1144;"Shipped";"Cash"
45723;"2025-03-26";214;"Cancelled";"Debit Card"
45724;"2025-02-10";1849;"Shipped";"Cash"
45725;"2024-08-12";642;"Shipped";"PayPal"
45726;"2024-10-15";606;"Processing";"Cash"
45727;"2023-08-01";366;"Shipped";"PayPal"
45728;"2024-04-19";1229;"Shipped";"Cash"
45729;"2025-05-05";899;"Shipped";"PayPal"
45730;"2024-09-26";2751;"Processing";"PayPal"
45731;"2024-10-18";5381;"Shipped";"Credit Card"
45732;"2025-04-26";90;"Shipped";"Credit Card"
45733;"2024-11-15";989;"Shipped";"Debit Card"
45734;"2024-11-22";7058;"Shipped";"Credit Card"
45735;"2025-04-15";2441;"Shipped";"Credit Card"
45736;"2025-05-10";5564;"Shipped";"Debit Card"
45737;"2024-06-26";293;"Shipped";"Debit Card"
45738;"2024-06-15";9682;"Processing";"Debit Card"
45739;"2023-09-10";4727;"Processing";"PayPal"
45740;"2025-01-27";4266;"Returned";"PayPal"
45741;"2023-08-26";5430;"Shipped";"Credit Card"
45742;"2023-09-21";9642;"Shipped";"Cash"
45743;"2025-06-16";4986;"Shipped";"Credit Card"
45744;"2024-05-22";9283;"Shipped";"Debit Card"
45745;"2024-12-29";6200;"Shipped";"PayPal"
45746;"2023-08-12";2616;"Shipped";"Cash"
45747;"2023-11-11";8343;"Shipped";"PayPal"
45748;"2024-11-18";5435;"Processing";"Debit Card"
45749;"2023-10-28";984;"Shipped";"Cash"
45750;"2025-03-12";1820;"Shipped";"Debit Card"
45751;"2023-07-06";977;"Shipped";"PayPal"
45752;"2025-04-16";6150;"Processing";"Credit Card"
45753;"2023-06-29";8381;"Returned";"Credit Card"
45754;"2024-05-10";6461;"Shipped";"PayPal"
45755;"2025-05-30";2779;"Processing";"Cash"
45756;"2024-01-13";2572;"Shipped";"Debit Card"
45757;"2024-12-21";9379;"Shipped";"Cash"
45758;"2024-03-28";3902;"Shipped";"Debit Card"
45759;"2024-10-28";3440;"Shipped";"PayPal"
45760;"2024-06-06";7234;"Cancelled";"PayPal"
45761;"2024-01-04";9540;"Shipped";"Credit Card"
45762;"2024-04-23";5485;"Shipped";"PayPal"
45763;"2024-08-23";7538;"Processing";"Debit Card"
45764;"2024-05-20";3408;"Shipped";"Credit Card"
45765;"2024-05-22";8859;"Shipped";"PayPal"
45766;"2024-12-16";773;"Shipped";"Debit Card"
45767;"2024-06-21";9357;"Shipped";"Credit Card"
45768;"2025-03-18";4954;"Processing";"Credit Card"
45769;"2024-10-12";4595;"Shipped";"Credit Card"
45770;"2025-01-06";8841;"Returned";"Credit Card"
45771;"2024-07-01";4947;"Shipped";"Cash"
45772;"2023-08-02";9252;"Shipped";"Cash"
45773;"2024-07-25";988;"Shipped";"PayPal"
45774;"2024-02-06";2191;"Shipped";"Cash"
45775;"2024-11-03";4624;"Shipped";"Credit Card"
45776;"2023-12-20";1786;"Shipped";"Cash"
45777;"2023-08-24";9720;"Shipped";"Debit Card"
45778;"2024-05-13";6150;"Shipped";"Credit Card"
45779;"2023-10-06";6817;"Shipped";"Credit Card"
45780;"2025-03-19";1902;"Shipped";"PayPal"
45781;"2024-08-24";2404;"Shipped";"Credit Card"
45782;"2024-03-06";2986;"Processing";"Cash"
45783;"2023-10-24";1851;"Shipped";"Credit Card"
45784;"2024-04-18";9200;"Shipped";"Debit Card"
45785;"2025-05-04";5156;"Shipped";"Credit Card"
45786;"2024-05-14";8738;"Shipped";"PayPal"
45787;"2025-04-27";6018;"Shipped";"Cash"
45788;"2024-01-20";8717;"Shipped";"PayPal"
45789;"2024-03-07";9930;"Processing";"PayPal"
45790;"2025-01-03";1081;"Returned";"PayPal"
45791;"2025-05-20";2022;"Processing";"Debit Card"
45792;"2023-07-10";7175;"Processing";"Cash"
45793;"2023-11-19";5563;"Shipped";"Cash"
45794;"2023-10-15";9531;"Cancelled";"Credit Card"
45795;"2025-04-07";9523;"Shipped";"Credit Card"
45796;"2025-01-20";771;"Shipped";"Cash"
45797;"2025-03-14";8181;"Shipped";"PayPal"
45798;"2024-04-18";5787;"Returned";"Cash"
45799;"2025-06-12";9934;"Cancelled";"Credit Card"
45800;"2025-01-30";7360;"Returned";"Debit Card"
45801;"2024-04-21";6946;"Processing";"Credit Card"
45802;"2024-02-17";7447;"Shipped";"PayPal"
45803;"2024-01-30";9551;"Processing";"Cash"
45804;"2024-09-17";6781;"Shipped";"Credit Card"
45805;"2023-10-19";1597;"Shipped";"Cash"
45806;"2024-11-15";8748;"Shipped";"PayPal"
45807;"2024-11-13";5447;"Shipped";"Credit Card"
45808;"2024-01-04";4355;"Shipped";"PayPal"
45809;"2024-04-02";835;"Shipped";"Debit Card"
45810;"2023-09-19";9840;"Processing";"Debit Card"
45811;"2023-08-24";9059;"Shipped";"PayPal"
45812;"2024-02-17";904;"Shipped";"Debit Card"
45813;"2024-05-03";143;"Processing";"Credit Card"
45814;"2025-05-07";6021;"Shipped";"Cash"
45815;"2023-10-31";7887;"Processing";"Credit Card"
45816;"2025-03-09";3724;"Cancelled";"Credit Card"
45817;"2024-01-15";2787;"Returned";"Credit Card"
45818;"2024-04-06";3391;"Shipped";"Cash"
45819;"2024-04-07";6946;"Cancelled";"Cash"
45820;"2024-08-27";2760;"Shipped";"PayPal"
45821;"2023-07-17";7820;"Shipped";"PayPal"
45822;"2024-11-15";9914;"Processing";"Debit Card"
45823;"2025-04-11";3154;"Returned";"PayPal"
45824;"2024-04-16";2832;"Shipped";"PayPal"
45825;"2023-08-23";6513;"Shipped";"Cash"
45826;"2023-12-18";9897;"Processing";"Debit Card"
45827;"2025-01-21";8650;"Cancelled";"Debit Card"
45828;"2024-04-15";9469;"Processing";"Cash"
45829;"2024-06-23";7532;"Shipped";"Credit Card"
45830;"2025-04-23";5313;"Processing";"Credit Card"
45831;"2025-01-27";7446;"Shipped";"PayPal"
45832;"2025-05-19";7203;"Processing";"Debit Card"
45833;"2025-05-17";1609;"Shipped";"Debit Card"
45834;"2024-08-08";3895;"Shipped";"Cash"
45835;"2025-01-05";6789;"Shipped";"PayPal"
45836;"2025-01-04";1097;"Shipped";"Cash"
45837;"2024-08-20";627;"Cancelled";"PayPal"
45838;"2024-07-23";1291;"Processing";"Cash"
45839;"2024-04-24";4718;"Processing";"Cash"
45840;"2024-05-21";3412;"Shipped";"Cash"
45841;"2023-12-11";2145;"Shipped";"Credit Card"
45842;"2025-04-05";900;"Shipped";"PayPal"
45843;"2025-04-23";698;"Shipped";"Cash"
45844;"2024-01-17";6081;"Shipped";"Cash"
45845;"2024-07-26";4056;"Shipped";"Credit Card"
45846;"2025-03-23";7232;"Cancelled";"Credit Card"
45847;"2025-03-08";3441;"Cancelled";"Cash"
45848;"2023-11-25";3417;"Returned";"Cash"
45849;"2024-10-04";2490;"Shipped";"Credit Card"
45850;"2023-07-10";6595;"Processing";"Cash"
45851;"2024-10-31";6378;"Shipped";"Cash"
45852;"2025-05-13";6120;"Shipped";"PayPal"
45853;"2023-09-13";793;"Shipped";"Debit Card"
45854;"2023-07-29";7749;"Shipped";"Cash"
45855;"2025-05-19";923;"Shipped";"PayPal"
45856;"2023-07-01";1482;"Shipped";"Credit Card"
45857;"2024-02-24";6988;"Cancelled";"Debit Card"
45858;"2024-10-26";7506;"Returned";"Credit Card"
45859;"2024-07-04";8934;"Processing";"Cash"
45860;"2023-08-26";2034;"Shipped";"Debit Card"
45861;"2025-02-10";1446;"Returned";"Debit Card"
45862;"2024-11-02";8567;"Shipped";"Debit Card"
45863;"2023-10-02";2910;"Shipped";"PayPal"
45864;"2024-07-29";5769;"Cancelled";"Cash"
45865;"2024-10-24";8816;"Shipped";"Cash"
45866;"2024-05-17";6443;"Shipped";"PayPal"
45867;"2023-12-19";9241;"Shipped";"PayPal"
45868;"2024-01-04";606;"Shipped";"Credit Card"
45869;"2023-07-19";2114;"Cancelled";"Credit Card"
45870;"2023-06-28";2577;"Returned";"Debit Card"
45871;"2025-04-13";5741;"Returned";"Debit Card"
45872;"2024-03-16";5511;"Shipped";"Cash"
45873;"2024-04-21";278;"Shipped";"Debit Card"
45874;"2024-07-11";2058;"Shipped";"Debit Card"
45875;"2024-06-08";1165;"Shipped";"PayPal"
45876;"2023-10-16";3172;"Shipped";"Debit Card"
45877;"2025-05-30";5307;"Processing";"Credit Card"
45878;"2024-11-09";6537;"Shipped";"Debit Card"
45879;"2024-02-02";261;"Shipped";"Debit Card"
45880;"2025-01-29";5186;"Shipped";"Cash"
45881;"2023-09-20";3566;"Processing";"Cash"
45882;"2024-11-04";3819;"Returned";"Cash"
45883;"2024-10-30";4563;"Processing";"PayPal"
45884;"2025-04-09";6208;"Cancelled";"Credit Card"
45885;"2024-08-22";2795;"Shipped";"Credit Card"
45886;"2023-11-19";9396;"Shipped";"PayPal"
45887;"2023-07-01";6989;"Shipped";"Credit Card"
45888;"2023-07-10";2013;"Cancelled";"Credit Card"
45889;"2025-01-07";6243;"Processing";"Credit Card"
45890;"2023-10-07";8496;"Processing";"PayPal"
45891;"2024-03-25";1097;"Shipped";"Credit Card"
45892;"2024-07-21";1167;"Shipped";"Debit Card"
45893;"2025-03-09";4310;"Shipped";"PayPal"
45894;"2024-01-08";7885;"Shipped";"PayPal"
45895;"2025-05-08";2353;"Shipped";"Debit Card"
45896;"2024-10-11";5534;"Processing";"Debit Card"
45897;"2024-03-13";8085;"Returned";"Debit Card"
45898;"2024-12-03";5849;"Shipped";"Cash"
45899;"2023-10-01";8537;"Shipped";"Credit Card"
45900;"2024-09-23";744;"Shipped";"PayPal"
45901;"2025-04-01";9814;"Processing";"PayPal"
45902;"2025-02-14";2542;"Shipped";"Cash"
45903;"2024-03-10";5801;"Shipped";"Credit Card"
45904;"2025-03-14";1149;"Shipped";"Credit Card"
45905;"2023-10-03";8849;"Shipped";"PayPal"
45906;"2024-01-13";4713;"Shipped";"Credit Card"
45907;"2023-12-10";776;"Shipped";"Debit Card"
45908;"2023-11-04";9862;"Processing";"Credit Card"
45909;"2023-08-12";6208;"Shipped";"Credit Card"
45910;"2024-03-05";9852;"Cancelled";"PayPal"
45911;"2025-01-25";7179;"Shipped";"PayPal"
45912;"2024-10-27";8799;"Shipped";"Debit Card"
45913;"2025-02-27";430;"Shipped";"Credit Card"
45914;"2024-01-18";9197;"Shipped";"Debit Card"
45915;"2025-01-02";1613;"Cancelled";"Credit Card"
45916;"2024-11-03";9813;"Processing";"Credit Card"
45917;"2024-03-25";4312;"Cancelled";"Debit Card"
45918;"2024-10-18";4466;"Shipped";"PayPal"
